938	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How often does Emiliano Malaquez make sculptures?"	several times a century
939	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How often does Emiliano Malaquez make sculptures?"	every second
940	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How often does Emiliano Malaquez make sculptures?"	every month
941	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How often does Emiliano Malaquez make sculptures?"	once every century
942	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How often does Emiliano Malaquez make sculptures?"	once a hour
943	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How often does Emiliano Malaquez make sculptures?"	every few months
944	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How often does Emiliano Malaquez make sculptures?"	every two months
945	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. When did Emiliano Malaquez finish his sculpture?"	3 week before he turned 39 years old
946	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. When did Emiliano Malaquez finish his sculpture?"	the first friday of each week
947	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. When did Emiliano Malaquez finish his sculpture?"	1 week before he turned 39 years old
948	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. When did Emiliano Malaquez finish his sculpture?"	this evening
949	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. When did Emiliano Malaquez finish his sculpture?"	the first friday of each month
950	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. When did Emiliano Malaquez finish his sculpture?"	the first friday of each century
951	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. When did Emiliano Malaquez finish his sculpture?"	the first friday of each year
952	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. When did Emiliano Malaquez finish his sculpture?"	1 week before he turned 195 years old
953	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. When did Emiliano Malaquez finish his sculpture?"	1 week after he turned 39 years old
954	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. When did Emiliano Malaquez finish his sculpture?"	the second friday of each month
955	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. When did Emiliano Malaquez finish his sculpture?"	the third friday of each month
956	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. When did Emiliano Malaquez finish his sculpture?"	1 week before he turned 7.8 years old
957	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. What does Emiliano Malaquez do after he finishes a sculpture?"	destroys it
958	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. What does Emiliano Malaquez do after he finishes a sculpture?"	he places this on display
959	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. What does Emiliano Malaquez do after he finishes a sculpture?"	puts it into a gallery
960	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. What does Emiliano Malaquez do after he finishes a sculpture?"	put it in a gallery
961	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. What does Emiliano Malaquez do after he finishes a sculpture?"	destroy it
962	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. What does Emiliano Malaquez do after he finishes a sculpture?"	he places it on display
963	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. What does Emiliano Malaquez do after he finishes a sculpture?"	he places its on display
964	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. What does Emiliano Malaquez do after he finishes a sculpture?"	he has it on display
965	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. What does Emiliano Malaquez do after he finishes a sculpture?"	place it in a gallery
966	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. What does Emiliano Malaquez do after he finishes a sculpture?"	puts it in a gallery
967	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. What does Emiliano Malaquez do after he finishes a sculpture?"	puts it in a studio
968	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. What does Emiliano Malaquez do after he finishes a sculpture?"	he places it on exhibition
969	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. What does Emiliano Malaquez do after he finishes a sculpture?"	he puts it on display
970	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How long does it take to make a ""captured moment"" sculpture?"	decades
971	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How long does it take to make a ""captured moment"" sculpture?"	0.4 weeks
972	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How long does it take to make a ""captured moment"" sculpture?"	minutes
973	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How long does it take to make a ""captured moment"" sculpture?"	one hour
974	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How long does it take to make a ""captured moment"" sculpture?"	an minute
975	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How long does it take to make a ""captured moment"" sculpture?"	an hour
976	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How long does it take to make a ""captured moment"" sculpture?"	years
977	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How long does it take to make a ""captured moment"" sculpture?"	2 weeks
978	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How long does it take to make a ""captured moment"" sculpture?"	2 hours
979	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How long does it take to make a ""captured moment"" sculpture?"	an second
980	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How long does it take to make a ""captured moment"" sculpture?"	weeks
981	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. How long does it take to make a ""captured moment"" sculpture?"	decade
982	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. Will Emiliano Malaquez always be a master of ""captured moment"" sculpture?"	yes
983	1	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. Will Emiliano Malaquez always be a master of ""captured moment"" sculpture?"	yes, he's studied by those who came after him
984	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. Will Emiliano Malaquez always be a master of ""captured moment"" sculpture?"	yes, he's studied by those who came before him
985	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. Will Emiliano Malaquez always be a master of ""captured moment"" sculpture?"	however he was quickly dethroned
986	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. Will Emiliano Malaquez always be a master of ""captured moment"" sculpture?"	he ' s studied by those who came before him
987	0	"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture. Will Emiliano Malaquez always be a master of ""captured moment"" sculpture?"	he ' s trained by those who came before him
988	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How often did he go out to play and splash?	a few times a hour
989	1	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How often did he go out to play and splash?	every day
990	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How often did he go out to play and splash?	one a year
991	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How often did he go out to play and splash?	every minute
992	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How often did he go out to play and splash?	once a hour
993	1	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How often did he go out to play and splash?	a few times a week
994	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How often did he go out to play and splash?	a few times a day
995	1	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How often did he go out to play and splash?	once a week
996	1	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How often did he go out to play and splash?	a few times every week
997	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How often did he go out to play and splash?	once every year
998	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How often did he go out to play and splash?	once a year
999	1	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How often did he go out to play and splash?	every week
1000	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How often did he go out to play and splash?	every century
1001	1	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How often did he go out to play and splash?	a couple times a week
1002	1	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	1:00 PM
1003	1	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	2:00 PM
1004	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	11:00 PM
1005	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	12:00 AM
1006	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	a month ago
1007	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	a months ago
1008	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	at 12 am
1009	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	until midnight
1010	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	at 10 pm
1011	1	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	10:00 AM
1012	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	a day ago
1013	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	a year ago
1014	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	at midnight
1015	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	2:00 AM
1016	1	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	6:00 AM
1017	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	a century ago
1018	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What time did he start playing?	after midnight
1019	1	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. What happened after he slept?	he woke up
1020	1	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How long would he splash and play for?	1 hour
1021	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How long would he splash and play for?	2.5 minutes
1022	1	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How long would he splash and play for?	for an hour
1023	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How long would he splash and play for?	5 seconds
1024	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How long would he splash and play for?	5 days
1025	0	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. How long would he splash and play for?	5 centuries
1026	1	He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing. Was he still worn out after sleeping?	no
1027	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? How often does the artist make paintings?	each hour
1028	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? How often does the artist make paintings?	twice a minute
1029	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? How often does the artist make paintings?	twice a century
1030	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? How often does the artist make paintings?	once a second
1031	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? How often does the artist make paintings?	every second
1032	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? How often does the artist make paintings?	once a hour
1033	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? How often does the artist make paintings?	every hour
1034	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? When did the artist finish the painting?	in the last 15 minutes
1035	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? When did the artist finish the painting?	in the first 5 minutes
1036	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? When did the artist finish the painting?	in the last 5 minutes
1037	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? When did the artist finish the painting?	in the last 2.5 minutes
1038	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? What did the artist do when he finished the painting?	he painted it
1039	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? What did the artist do when he finished the painting?	the artist threw the painting into the trash after he finished it
1040	1	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? What did the artist do when he finished the painting?	took a rest
1041	1	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? What did the artist do when he finished the painting?	the artist stored his painting after he finished it
1042	1	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? What did the artist do when he finished the painting?	he framed it
1043	1	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? What did the artist do when he finished the painting?	he frame it
1044	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? What did the artist do when he finished the painting?	the artist threw the painting into the trash before he finished it
1045	1	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? What did the artist do when he finished the painting?	prepared his painting frame
1046	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? What did the artist do when he finished the painting?	the artist threw the painting into the trash when he finished it
1047	1	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? What did the artist do when he finished the painting?	had a break
1048	1	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? What did the artist do when he finished the painting?	took a pause
1049	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? How long did the artist take to paint the picture?	5 minutes
1050	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? How long did the artist take to paint the picture?	2.5 minutes
1051	0	In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing? How long did the artist take to paint the picture?	5 seconds
1052	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How long did the trips last?	9 years
1053	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How long did the trips last?	one second each
1054	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How long did the trips last?	one hour each
1055	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How long did the trips last?	less than a minute
1056	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How long did the trips last?	27 years
1057	1	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How long did the trips last?	1 week
1058	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How long did the trips last?	1 hour
1059	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How long did the trips last?	3 years
1060	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How long did the trips last?	less than a hour each
1061	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How long did the trips last?	less than a century
1062	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How long did the trips last?	less than a second each
1063	1	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How long did the trips last?	one week each
1064	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How long did the trips last?	3 hours
1065	1	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. Where did the NSC go after they were done with their trip?	united states
1066	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. Where did the NSC go after they were done with their trip?	one or two states
1067	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. Where did the NSC go after they were done with their trip?	two states
1068	1	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. Where did the NSC go after they were done with their trip?	back to the united states
1069	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. Where did the NSC go after they were done with their trip?	the first two states
1070	1	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. Is the NSC still in the Persian Gulf?	no
1071	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How often are trips made to the Persian Gulf by the interagency of the NSC?	once every few seconds
1072	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How often are trips made to the Persian Gulf by the interagency of the NSC?	once a hour
1073	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How often are trips made to the Persian Gulf by the interagency of the NSC?	every minute
1074	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How often are trips made to the Persian Gulf by the interagency of the NSC?	once a second
1075	1	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How often are trips made to the Persian Gulf by the interagency of the NSC?	once a year
1076	1	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How often are trips made to the Persian Gulf by the interagency of the NSC?	every two years
1077	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How often are trips made to the Persian Gulf by the interagency of the NSC?	every century
1078	1	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How often are trips made to the Persian Gulf by the interagency of the NSC?	once every few years
1079	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How often are trips made to the Persian Gulf by the interagency of the NSC?	once two years ago
1080	1	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How often are trips made to the Persian Gulf by the interagency of the NSC?	infrequently
1081	0	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. How often are trips made to the Persian Gulf by the interagency of the NSC?	one or two states
1082	1	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. When did the NSC arrive at the Persian Gulf in 1999?	the nsc arrived in march of 1999
1083	1	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. When did the NSC arrive at the Persian Gulf in 1999?	6:00 AM
1084	1	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. When did the NSC arrive at the Persian Gulf in 1999?	2:00 PM
1085	1	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. When did the NSC arrive at the Persian Gulf in 1999?	5:00 PM
1086	1	One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000. When did the NSC arrive at the Persian Gulf in 1999?	10:00 AM
1087	0	"So really, that's what many of the people are doing now,"" he said. When did they begin doing it?"	a few seconds ago
1088	1	"So really, that's what many of the people are doing now,"" he said. When did they begin doing it?"	a few days ago
1089	0	"So really, that's what many of the people are doing now,"" he said. When did they begin doing it?"	a few centuries ago
1090	1	"So really, that's what many of the people are doing now,"" he said. When did they begin doing it?"	a few weeks ago
1091	0	"So really, that's what many of the people are doing now,"" he said. When did they begin doing it?"	at 8am
1092	0	"So really, that's what many of the people are doing now,"" he said. When did they begin doing it?"	180 years ago
1093	0	"So really, that's what many of the people are doing now,"" he said. When did they begin doing it?"	20 seconds ago
1094	1	"So really, that's what many of the people are doing now,"" he said. How long will they be doing that?"	many hours
1095	0	"So really, that's what many of the people are doing now,"" he said. How long will they be doing that?"	a few seconds
1096	0	"So really, that's what many of the people are doing now,"" he said. How long will they be doing that?"	1 minute
1097	0	"So really, that's what many of the people are doing now,"" he said. How often do they do this?"	every century
1098	0	"So really, that's what many of the people are doing now,"" he said. How often do they do this?"	every 90 years
1099	1	"So really, that's what many of the people are doing now,"" he said. How often do they do this?"	daily
1100	0	"So really, that's what many of the people are doing now,"" he said. How often do they do this?"	every 10 seconds
1101	1	"So really, that's what many of the people are doing now,"" he said. How often do they do this?"	every day
1102	0	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. How many times is the game played per day?	25 times per day
1103	0	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. How many times is the game played per day?	5000 times
1104	0	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. How many times is the game played per day?	1000 times
1105	0	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. How many times is the game played per day?	every 10 months
1106	0	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. How many times is the game played per day?	5 times per year
1107	0	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. How many times is the game played per day?	3000 times
1108	0	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. How many times is the game played per day?	500 times
1109	1	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. After playing the game, what do they do?	eat dinner
1110	0	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. How long does the game last?	2 minutes
1111	0	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. How long does the game last?	five months
1112	0	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. How long does the game last?	four years
1113	0	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. How long does the game last?	10 seconds
1114	0	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. How long does the game last?	five years
1115	0	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. How long does the game last?	we face the tough answers
1116	1	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. How long does the game last?	30 minutes
1117	1	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. How long does the game last?	1 hour
1118	0	Usually when they play the game, Billy answers the telephone in a loud voice, and Sally answers the telephone in a quiet voice. How long does the game last?	1 second
1119	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How many times a day did Mary pick blueberries?	once
1120	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How many times a day did Mary pick blueberries?	25 times
1121	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How many times a day did Mary pick blueberries?	five times
1122	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How many times a day did Mary pick blueberries?	just once
1123	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How many times a day did Mary pick blueberries?	15 times
1124	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How many times a day did Mary pick blueberries?	5 times
1125	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How many times a day did Mary pick blueberries?	she said this was not a do-or-die deal
1126	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How many times a day did Mary pick blueberries?	six
1127	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	approximately 10 am
1128	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	at 11 a.m
1129	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	about 12 am
1130	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	about 10 pm
1131	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	4:00 PM
1132	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	4:00 AM
1133	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	about 1 am
1134	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	approximately 12 am
1135	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	1:00 AM
1136	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	around 10 am
1137	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	at 1 a.m
1138	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	at 12 a.m
1139	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	12:00 PM
1140	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	2:00 AM
1141	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	about 10 am
1142	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	around 12 am
1143	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. At what time of day was Mary picking blueberries?	2:00 PM
1144	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. What did Mary do after turning around?	mary stops picking
1145	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. What did Mary do after turning around?	she looked for max
1146	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. What did Mary do after turning around?	she searched somewhere else for max
1147	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. What did Mary do after turning around?	she looked somewhere else for max
1148	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. What did Mary do after turning around?	she searched for max
1149	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. What did Mary do after turning around?	mary stopped picking
1150	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How long did Mary spend picking blueberries?	10 seconds
1151	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How long did Mary spend picking blueberries?	about half an hour
1152	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How long did Mary spend picking blueberries?	1 hours
1153	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How long did Mary spend picking blueberries?	one minute
1154	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How long did Mary spend picking blueberries?	2 seconds
1155	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How long did Mary spend picking blueberries?	10 hours
1156	1	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How long did Mary spend picking blueberries?	one hour
1157	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How long did Mary spend picking blueberries?	about two minutes
1158	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. How long did Mary spend picking blueberries?	about three minutes
1159	0	One day, as Mary was picking the blueberries, she turned around to find that Max was not there. Was Mary still looking for Max the next day?	yes she found him that afternoon
